a,b,c,d,e
-0.13657910156249997,-0.19136816406250023,-0.11351464843750003,-0.002065429687500009,-0.012212890624999972
0.675935546875,0.12250195312500001,0.08513574218750009,-0.027061523437500012,0.015325195312499984
-0.12570312499999997,-0.23607910156250034,-0.026646484375000057,0.03986914062500002,0.01740332031249997
0.23275976562500006,0.18229101562500016,0.014482421874999929,0.0045449218749999964,0.11627539062499992
0.06783007812500003,-0.3916523437499999,-0.04111035156249998,0.11405566406250012,0.08536621093750002
0.014593750000000016,-0.21170800781249977,-0.047345703125000194,0.01260058593750002,0.09302343750000003
0.11274316406250007,-0.3496396484375002,-0.003762695312500064,0.10658007812499992,0.2634990234375
-0.053448242187499995,-0.17012695312500004,-0.22295996093750015,0.05515527343750004,0.022593750000000024
-0.17217871093749998,-0.09483593750000008,-0.08513574218750009,0.12187988281250006,0.2442099609375
0.1940732421875,0.26430468750000014,0.2147207031249998,-0.07582617187499996,-0.0018593749999999964
0.18050781250000003,0.07224218750000011,0.0829609375,0.014873046875000018,0.016371093749999954
0.11222851562499997,0.046037109375000274,0.021132812500000098,0.04544726562500001,0.07583886718750005
0.023026367187500063,0.00014453124999969091,0.04242773437500014,0.02065722656250002,0.048919921874999994
-0.049750000000000016,0.04068652343750001,-0.09919531250000002,0.008882812500000004,0.01368554687500001
-0.03053125000000001,-0.2434697265625001,-0.1838886718749999,0.052895507812499964,0.0509853515625
-0.015404296875000001,-0.022593749999999968,0.003041015625000032,-0.04938378906250018,0.06032031249999997
0.05271484375000002,-0.011720703124999954,0.03518261718750004,0.005164062500000011,0.04188281250000003
0.27151171875,-0.31289648437499995,0.009122070312499897,0.130568359375,0.2683408203125
0.06968261718749996,0.16026562500000008,0.16391015625000005,-0.015506835937499908,0.015557617187499984
0.21319433593750003,0.16995605468749986,0.10048535156249994,-0.023756835937499998,-0.03668066406249998
0.03226757812500003,0.6591513671875,0.2805830078125,-0.04234863281250001,-0.18498828125
0.093177734375,0.15213476562500006,0.03330468750000004,-0.006817382812499995,0.012226562499999982
-0.15767578124999998,-0.2833984374999998,-0.054004882812500155,0.02871386718750002,0.030882812499999968
-0.1705322265625,-0.023018554687499915,-0.07992871093749998,0.05413574218749995,-0.03957226562499999
-0.06063964843750003,0.06906445312499976,0.0676123046874999,-0.09895019531250004,-0.002478515624999955
-0.04050097656250001,0.17925878906250015,0.022584960937499954,-0.05990625000000005,-0.020721679687499994
-0.02004101562499999,-0.021718749999999787,-0.00795800781249989,-0.02396289062500001,-0.02258105468749999
0.0018525390624999916,0.1681240234375001,0.05531347656249985,-0.03739062500000001,0.1077412109375
-0.006167968749999975,-0.035914062499999844,-0.0595087890624999,0.06942285156249994,-0.034808593750000005
0.10382226562500002,0.2999023437499999,0.13480078125000006,-0.11259667968749998,-0.10399804687500003
-0.0506826171875,-0.13084863281250003,0.091064453125,-0.05764648437499997,0.090970703125
0.09969921875000004,0.24967871093750027,0.2254501953125001,-0.055788085937499954,-0.038551757812499976
-0.07656347656249995,-0.028956054687500288,-0.024615234375000128,-0.05704101562500008,-0.0509853515625
-0.007602539062500024,-0.18931054687500004,-0.0726748046875001,0.0030986328125000018,0.069603515625
0.10453613281249996,0.35776074218749976,0.060962890625000155,-0.05041796874999993,-0.01865625000000004
0.19501269531250004,0.5770927734375,0.30478417968749993,-0.06672363281250004,-0.146474609375
0.201720703125,0.07674414062500023,-0.005792968750000016,0.05248242187499996,0.2981787109375
-0.46968066406250003,-0.0962802734374999,-0.030552734375000057,0.0018593749999999964,-0.118302734375
0.13544042968749997,0.13307714843749974,0.10727929687500004,0.05062402343749994,0.021561523437500008
-0.011512695312499988,0.14320214843750012,0.05357226562500017,-0.06631054687500004,-0.06050097656250003
-0.0006181640624999818,-0.2801318359375,-0.008978515624999961,0.014874023437499995,0.08845312500000002
0.16210058593749999,-0.0476347656249998,-0.02215234374999997,-0.05351660156249993,-0.026326171875000026
-0.2147314453125,-0.3408330078124999,-0.0955673828125001,0.014459960937500016,0.0029052734374999667
0.1354794921875,0.48620898437500015,0.34270898437499997,-0.06301855468749995,-0.18351660156249996
0.05086914062500003,0.08455859374999974,0.24236914062499992,-0.011775390624999993,0.09467578124999998
-0.21535546875,-0.06993164062500012,-0.23948144531250004,0.0018593749999999964,0.0004130859375000018
0.12101464843750001,0.08800585937499994,-0.11004980468750003,-0.03697753906250001,0.06421874999999999
-0.13732519531249998,-0.0762929687499998,-0.189537109375,0.028300781250000018,-0.051591796874999984
0.0005146484374999871,-0.04997167968750005,-0.04459374999999999,-0.0034990234374998597,0.089447265625
0.030525390625000037,0.08484667968750026,0.13435839843750008,0.033258789062500016,0.133486328125
0.20254394531250003,0.14741601562500017,0.1905292968750001,0.10929101562499999,0.04311035156249998
0.06044531249999996,-0.09350976562499991,-0.03908886718750004,-0.0014462890624999947,0.0408115234375
-0.16168847656250002,-0.3582031250000002,-0.14030468750000002,0.056201171874999956,-0.05055859374999999
0.035149414062499995,-0.48667773437499995,-0.0172255859374999,0.03511816406250001,0.27216308593750005
-0.044514648437500026,-0.003626953124999943,0.09165136718750011,0.004337890625000007,-0.0839208984375
-0.34231933593749997,0.2883164062500003,-0.0742802734375001,0.03037890624999995,-0.1096142578125
0.21051855468750003,0.42170019531250014,0.28610546875,0.003304687500000014,0.170966796875
-0.061977539062499976,-0.29509375000000015,-0.39860937499999993,-0.051037109374999945,0.021561523437499952
-0.10794433593749997,0.11783691406249996,0.06920996093750009,0.0035117187500000036,-0.0362666015625
0.01932128906249997,0.07442480468750023,0.08412597656249998,0.04979785156249994,0.053683593750000036
0.1120419921875,0.30353027343750005,0.35574804687500006,-0.07437988281249996,-0.1643046875
-0.03709863281250003,-0.020699218749999915,-0.021575195312500073,0.013427734375,-0.021341796874999985
-0.40263671875,-0.12870996093749998,-0.27061230468749997,0.04752539062499994,-0.03087011718749999
0.10689648437499999,0.34112109375,0.014040039062500176,-0.07334765624999995,-0.021354492187499963
-0.0451259765625,-0.3976718749999999,-0.23021484375,0.017558593750000018,0.04330371093749996
-0.17137499999999997,-0.08842968750000013,0.15608691406249986,-0.010122070312500009,0.009941406250000007
-0.24578417968750002,-0.21075976562499976,-0.009123046874999874,0.07851074218749998,0.04021777343750005
0.0372080078125,0.29329687500000023,0.1505830078125001,-0.08800097656250006,-0.104630859375
0.1610712890625,-0.02983203124999978,-0.015628906249999908,-0.05062402343749994,-0.030470703124999998
-0.2361240234375,-0.18036914062499987,-0.03865625000000006,0.051244140624999934,0.02072265624999997
0.060227539062499946,0.10394921874999996,0.22426855468749984,0.06715039062499994,0.08809179687500002
-0.16602343749999998,-0.013166015624999972,-0.13218457031249997,-0.0061972656250000036,-0.0385390625
0.1332861328125,0.04503613281249974,0.09526953125000004,0.05537499999999995,0.11233886718750002
0.4073251953125,0.26721093750000025,0.35819335937499996,-0.09112500000000012,0.03977929687499998
-0.168853515625,-0.01229882812500005,-0.16549804687500003,0.012394531250000007,-0.018862304687499998
-0.02538671874999998,-0.32555566406250014,-0.042428710937500114,0.06465820312500004,0.12452636718750004
0.13576171875000004,0.23179394531249997,0.10149609375000002,-0.001033203124999993,0.09742578125000001
0.002058593750000004,0.07687988281249991,0.061386718750000124,-0.0014462890624999947,-0.04454199218749999
-0.010786132812500016,0.014048828124999968,-0.011144531249999812,-0.009695312499999886,-0.11435253906249998
-0.2264560546875,-0.19375097656250007,-0.13017187500000005,0.10433398437499997,0.07914453125000004
0.14226464843749997,0.16935156250000016,-0.04763476562500002,0.026661132812500155,-0.1491865234375
0.278375,-0.1985791015624998,0.08527148437499998,0.1121826171875,0.33480664062500004
-0.012753906250000002,0.05167675781250036,0.03519140625000006,-0.011774414062500016,-0.015325195312499984
0.5127607421875,0.37806347656250017,0.3347500000000001,-0.020451171875000007,0.07232714843749999
0.11016406249999999,0.07703320312500006,0.03677050781250002,0.014460937499999993,0.03213574218749998
-0.068755859375,-0.11870312500000013,0.03490234375000001,0.026854492187500023,-0.032123046875000005
-0.040796874999999955,-0.012605468749999904,-0.1835898437500001,-0.07004199218749996,-0.065291015625
-0.12569042968749994,-0.16867480468749996,-0.12553320312499983,0.005578124999999989,-0.0308837890625
-0.36341503906250006,-0.05863476562499992,-0.03242968750000008,0.05248339843749994,-0.012845703124999996
0.23595605468750003,0.2691406249999999,0.07326953125000002,0.00537109375,0.10549511718750004
-0.2170341796875,0.22466503906250002,0.18691113281249994,-0.048144531249999956,-0.2930009765625
0.033400390625,0.22447558593750028,-0.051541992187499996,0.033258789062500016,-0.03272949218749999
0.32115136718750004,0.2095244140625001,0.1612939453125002,0.025214843749999938,0.11379687500000008
0.1634453125,0.06876757812500012,0.08412597656249998,-0.0006191406250000142,0.01057421875000003
0.16840332031250005,0.14785839843749993,0.05646875000000007,0.012187500000000018,-0.07068750000000001
0.05539746093750003,0.27658593750000016,0.1195966796875001,-0.037609374999999945,-0.051398437500000005
-0.3001201171875,-0.007372070312499979,-0.1304609375000001,0.045458984374999956,0.006416992187500026
0.15161035156249997,0.029677734374999876,0.05805664062499982,-0.009295898437500005,0.01740332031249997
-0.1560224609375,-0.3074824218750001,-0.26468359375000006,-0.017365234374999927,-0.013465820312499988
-0.06104394531249996,-0.08702246093749988,-0.10221679687500007,-0.027474609375000014,-0.05160449218749996
-0.45677148437500004,-0.25095996093750017,-0.148841796875,0.08058984375000011,-0.021341796874999985
0.234734375,0.1302714843749997,0.10136914062499991,-0.021910156249999924,0.01740332031249997
-0.12611425781250002,-0.19846972656250017,-0.16028320312499988,0.04463378906249993,0.0
0.012341796875000033,0.040831054687500146,0.04126367187500013,-0.011155273437500002,-0.018036132812499994
-0.0196298828125,-0.11392089843749975,0.02939843750000004,-0.030585937499999938,0.006842773437500005
-0.1239599609375,-0.3190498046874999,-0.08513671875000006,0.05866796875000002,0.04496875
-0.12284765624999999,-0.2252246093750001,-0.09571972656250005,-0.003924804687500005,-0.07873046875
-0.288349609375,-0.20446093750000016,-0.2067441406249999,-0.005990234375000014,-0.029010742187499994
-0.017468750000000033,-0.020988281250000185,0.004637695312500023,0.04483984374999994,0.046027343750000005
-0.028261718749999998,-0.08744628906250007,-0.06689062500000009,0.0,0.014085937499999979
-0.1038984375,0.35920410156250027,-0.028532226562500096,-0.02623535156250001,-0.3078232421875
0.010695312499999998,0.31438574218750026,0.31635253906250016,-0.1537050781249999,-0.03833203125000001
0.0860244140625,0.24280175781250035,0.07703320312500006,-0.015080078125000007,0.10383007812499995
0.15853125,0.02519335937499978,-0.11495898437499985,0.017972656249999996,0.06816992187499998
0.173111328125,0.06384960937500006,0.14580957031249997,-0.07312792968750004,-0.13881835937500003
0.04783984375,0.29597753906250013,0.03778124999999988,-0.024388671875000156,-0.04660839843750003
-0.013152343750000017,0.16029199218750012,0.08065136718749999,-0.08199707031249992,-0.24978808593750002
0.0791435546875,0.09193066406250017,0.05733496093750001,-0.05806054687499995,-0.011194335937500022
0.04418554687500004,0.033882812499999915,0.03474902343749986,0.027060546875000036,0.02757812500000001
0.18305468749999998,0.04125585937500009,0.14059375000000007,-0.01260058593750002,0.026738281249999996
0.13074511718749998,0.20569824218749977,0.03170898437500003,-0.08140332031249997,0.0252802734375
0.1416533203125,0.20012207031250018,0.18562988281250004,-0.05806054687499995,-0.006429687500000003
-0.6149550781249999,-0.04226562499999975,-0.19706250000000014,0.013840820312500002,-0.08681347656250005
-0.22901660156250003,-0.02359667968750001,-0.10178417968749986,0.04256738281249994,0.004570312500000007
-0.25035058593750004,-0.033865234374999886,0.020266601562500153,0.04587207031249996,-0.09802050781250005
0.1270400390625,0.1654619140625,0.027657226562499915,-0.029953125000000025,-0.003318359375000024
-0.09710644531249996,-0.08223925781250019,-0.1246669921875001,-0.043380859375000025,-0.03896484375000003
-0.03638476562499998,-0.21846582031249984,-0.15868554687499992,0.04048925781250001,0.20175878906250003
-0.2127958984375,-0.21769042968749996,-0.03141992187499998,0.01797167968750002,0.02072167968750005
0.0657255859375,-0.3403808593750002,-0.08977343750000011,-0.08926562500000013,0.057802734375
-0.015313476562499984,0.11501269531249991,-0.028378906249999947,0.06217871093749994,0.00558984374999999
0.0012343749999999543,0.05993359374999985,-0.014049804687500167,0.039674804687499954,-0.015958007812500008
0.07153417968750003,0.4589316406249999,0.24309082031250018,-0.06383105468750006,-0.13943750000000005
-0.022716796875,-0.005639648437500089,-0.01360742187499997,0.0018593749999999964,0.00558984374999999
-0.013159179687500022,0.09744335937500015,0.028081054687499885,0.035531250000000014,0.033982421875
-0.1990244140625,0.09873437500000026,0.08166210937499985,0.0927783203125001,0.04930664062500001
-0.011616210937500038,0.19329101562500028,0.18909472656250004,-0.053502929687500034,-0.20321777343750003
0.0412080078125,0.06630371093749998,0.02013183593750001,-0.012188476562499995,-0.002685546875
0.05826562500000004,0.12509179687500005,0.12683300781250018,0.07541308593749996,0.012020507812500025
0.04142089843750002,-0.06923730468749989,0.04227441406249999,-0.024375976562500012,0.07355371093750002
0.01192382812499998,0.0765996093750001,0.20372167968749988,-0.12931640625000007,-0.008908203124999958
-0.23357714843750002,-0.13462988281249988,0.013914062500000046,0.02933398437500001,-0.031902343750000006
0.0031835937500000466,-0.031139648437499723,-0.053427734375000036,-0.058886718749999956,-0.03689941406249997
-0.2654521484375,-0.08480273437500019,-0.040542968750000075,0.048558593749999934,-0.0789375
-0.011416015624999998,0.021141601562500334,0.02938867187500005,0.010328125000000021,0.018863281249999975
0.02569531250000001,0.22674999999999979,0.1889414062500001,-0.08862011718750007,-0.14691308593749997
0.223478515625,0.08036328124999992,0.1083085937499999,-0.04978515625000002,-0.04247656250000004
0.03967089843749999,-0.02359667968750001,-0.13754394531250003,0.06299316406249988,0.15760351562500002
-0.28065722656250003,-0.2254589843749999,-0.18474511718749986,-0.024789062500000014,-0.05430371093750003
-0.4908408203125,-0.26761718749999996,-0.11786425781249998,-0.022929687500000018,-0.12679882812499998
-0.001537109375000012,-0.01116210937499984,-0.07268359374999989,-0.07187499999999991,-0.1536533203125
-0.560033203125,-0.01752343749999996,-0.15029394531250007,0.06074609374999995,-0.10133789062499998
-0.0051386718750000004,-0.20091601562500006,0.13653320312499995,0.05639550781250002,0.07541210937500004
0.05570507812500003,0.11972265625,0.17360156250000003,-0.05515527343750004,-0.003718749999999993
-0.11060156249999997,-0.4952148437499999,-0.08933203124999989,0.1307744140625,0.008702148437500001
0.017886718749999975,-0.033007812499999734,-0.10468066406249998,0.09936328125000005,0.06754980468749999
0.24878808593750001,0.2861503906249998,0.11525585937499994,-0.0770400390624999,-0.1632333984375
-0.04308007812500003,-0.19410351562500017,-0.0748583984375002,0.07148828124999995,0.045794921875000005
