a,b,c
0.0311561118417919,0.0118859940881606,-0.03091349186586767
-0.010432025404009337,0.047564811065638424,0.010548578260267866
-0.04751221218755919,-0.08683550364991775,0.006599479004241321
-0.04099636295742726,0.0833043007340386,0.029983853887198375
-0.012634463583750977,-0.054510888476812125,-0.006837098968081837
-0.02819118305532875,-0.05244233961234526,0.004092707231668102
0.06633808836451605,0.10064867589298085,0.08268880440186258
0.09951890829435883,0.11325441671180007,-0.026666034257160735
0.03182478881076656,-0.16701311130318575,0.005665717490937125
-0.05966541622441013,0.008111521004889877,0.05171932331766602
0.0683349391854442,0.012538393769869288,0.020702120572001284
-0.07180327996548008,0.03022847435372586,-0.034948887609519266
0.06067648603616105,-0.13392324335260747,0.009036022004040925
-0.04140526345792428,0.037796725179317564,0.019059421343906147
0.06461682867804541,-0.12347263653900574,0.01941855507134392
-0.052093793594061966,0.026444413576130865,-0.02846689241110334
-0.051753229061121675,-0.15813082927723698,0.02942097506196087
-0.016527279354448976,0.030088472710096126,0.013845845307690383
0.05169069552578809,-0.049643056718815026,0.0016758362159099982
0.018085401440856685,-0.04664583111130277,-0.0023276279054051385
-0.02872448715777076,-0.056901447886675005,-0.049473053138598136
-0.027118011240718776,-0.011217238264935592,0.02623455823342115
0.08031857252376062,0.15153158088568044,-0.13358349735036412
0.06982673098638326,-0.07207238516174014,0.01353033047204917
0.014690659233629777,-0.010167970406906729,-0.00803357394880469
-0.12299112818989011,-0.07673247428313958,-0.011728999410730884
-0.05606934444855616,0.21658249595742207,-0.05671240783948106
0.05076367533750681,0.07500783684966018,-0.010778618433632231
-0.06055087151487282,-0.027362708377554945,-0.025250350250447293
0.0010429187170999388,0.1954677466340458,-0.051675460511831396
-0.10365312542893168,0.10072906644108177,0.13855189728869854
-0.034054387335851755,-0.024543583237926575,-0.07757252941507631
-0.008662090412876577,-0.0063893486095860375,-0.07573129533012433
0.02406130347464741,0.14092692008342358,0.010337772415523097
-0.00014655615608183403,-0.005397504745486115,-0.002345125869372855
-0.06802705494291439,-0.050282612660799364,0.02743132932833095
0.05907445083757479,-0.04069729372725664,-0.01646378519239823
-0.035190587736195766,-0.025303153069607953,0.04521683976179394
-0.03799411663992114,-0.09033687699407007,0.08066759963324764
-0.1504989407840316,-0.020513685716117155,-0.04888078412430401
-0.010002016827277749,0.04208018602686664,0.0130932660173671
0.06222296295046725,-0.09660538824408824,-0.015125106072856026
0.030189138424590367,0.0032621192457694403,-0.010687984863231581
0.01470296918009295,-0.07366994147262435,0.0006296026126942911
-0.01322879711873659,-0.04927848136732413,-0.00693171351903242
0.06103845443213263,-0.19413047125089222,0.040497299859816566
0.051179687325445755,0.1319095186899832,0.01918444570710688
0.041881680424281864,0.02865484903987922,-0.006258865089791413
0.07714822630353335,0.11974956899860484,0.10208682339980013
-0.006415052600900473,-0.12432386212885205,0.019621760400926697
0.07945594656801924,-0.08417130373014556,-0.03066229163263194
-0.1602372451664501,-0.023200514394487226,-0.01762198300637037
0.06346178575638062,-0.30448422034447636,-0.02481990849133546
-0.04582691258539784,0.19911816766353566,0.0002679363573506732
-0.07691250470276223,0.1283081946015744,-0.012081254038238787
0.012331116175435475,-0.04405367101241675,0.0012170447951025815
0.04572822849792979,-0.16693645825248354,-0.03900283363548962
0.05315362404483204,0.12895341150817505,-0.07097360040152335
0.08283080047250946,-0.11200882241633553,-0.0010892144141327192
0.0718156688309608,0.1571893690526324,0.10052231376528405
0.0527939362902915,0.006328964225849776,-0.01326535272651004
-0.044512111341724614,0.42154188631182216,0.010135864955376134
0.04650546503565778,0.012115994629633475,0.03142578100804892
-0.07895646370529774,0.08398142509986883,-0.03555793902562858
0.07508974374663835,0.2023781916422528,0.0851733706138599
0.02464204040296214,0.09589098973466405,0.028441577612443564
0.03417772055418711,0.19063916602549819,0.08019172066084865
0.05961904689247288,0.0893687193861843,-0.05705138335525384
0.030942613169024358,-0.07274499413637199,-0.021920533154328972
-0.06858423685277859,-0.018664213763533555,0.05107718917052338
-0.04122249838929537,0.08678484849406898,0.021257229148023443
-0.030414472837561823,0.053244249190358195,-0.005471343733473022
-0.009593049868428238,0.002635276777285811,0.015928409728496143
0.008828887837160848,-0.026384783972266207,-0.052723536004586125
0.027645484115490393,0.1147564969486305,-0.043587364363231844
-0.003928048671032802,-0.010583494001333044,0.007345490349274994
-0.015495767395424132,0.027649518013519253,0.014860249551446617
0.023555008854142634,0.2755993654026815,0.08184441718739992
-0.03286385980476503,-0.055340364374011186,0.042219915612668066
-0.05628901014129217,0.06857637076014916,0.014620990361089964
-0.12460152957234427,-0.2829488235153347,-0.031125244047986375
-0.030796990433377358,0.011474836996275758,-0.009818465324384712
0.05648474773657486,0.0070249078955217925,0.023752844393457206
0.037926225989268536,-0.0865209833612278,-0.03057293644327777
-0.012939210541389468,-0.09934729059160809,0.015866163359483182
-0.0246059531095707,-0.10333968959152162,-0.029200023386072138
0.0060741712099878775,-0.003817023118291435,0.0025080684677608323
-0.042169117964452996,-0.08789758081108337,-0.01727756937933586
0.015275795185868746,0.03659138925938152,-0.019221403570820722
-0.07062874112224116,-0.0720027523301091,-0.007829800396551692
0.008428750490468317,-0.02851274783754945,0.06379555188093475
-0.04124979783616478,-0.07704267540403997,0.0626654768363928
0.02203190988104331,-0.038861531674436345,-0.0010741515018581616
0.04560944075706319,0.0736588553986865,0.01958488528952894
-0.048385832759973435,-0.08197431714036174,-0.02878026030318563
-0.1296738262469368,-0.14355123937533926,0.011404886780803453
-0.0693172913239517,0.09493012076423751,-0.02890257589085371
0.05183910125588542,-0.30235241828347653,0.006848273207067518
-0.046984198176653225,0.015765410115883893,0.011413967567823924
-0.02193640211022696,-0.07823386268303649,-0.0076006747218063525
0.04591575850197405,0.09221641955486416,0.06731850406368992
-0.015404326457435946,0.1370072351307747,0.0028656285170533258
0.07374301880701817,-0.004341683023866866,0.01376134694151411
-0.08712894552386552,-0.1691570862892257,0.06536718739659943
-0.03900436645487004,-0.06677529362359538,0.0878811548422121
0.0500205413650725,-0.06782719226291475,-0.08946713837963814
-0.02332336748543795,0.08143208311315428,-0.06335885895927261
0.044231077648038464,-0.012199052979907948,-0.06686556479974072
0.007354040876207613,0.024491846751791682,-0.006295439774387429
-0.03765416581163761,-0.04805053283309452,0.035193744370526636
-0.06902376909687291,0.03849817311432033,0.039278914058456044
-0.001495775459795956,0.08501959597827864,-0.0017847846596673184
0.06932692864253143,0.06284905666222787,-0.006261184013266918
0.0661063478878815,0.17329152499823267,0.10986830938738207
0.010101345978881238,-0.050814189901594975,0.04120976229822715
0.003317693972069491,-0.33153627843369365,-0.07783190122251758
-0.11789264036740199,-0.08712076118313546,0.03969421400791784
0.06311317166842545,0.16486085277526552,-0.10266760242633044
0.0010983675858814435,-0.13982796052544227,0.007740761431841374
-0.019519763404537094,-0.0360267372827176,0.015362882871367042
-0.07201414140902185,-0.127190060261477,0.08190392630950045
0.013127388618719205,-0.009898813904353987,-0.005210012700188185
0.07535227272955591,-0.17796475105385062,-0.09068436809144277
-0.04696263667926204,-0.06985952493163927,-0.049604308239963035
0.08995070670786165,0.1708649682744364,-0.0014785388288868911
0.03462271243295534,-0.13347519970149996,0.08625667280886168
0.06205361484119165,-0.09216307131327377,0.030738923724802927
-0.04840385256055724,-0.12906024925346438,0.007944033509825213
-0.016748855216171532,0.12840819081918803,0.0018894240179769956
0.05942834299208055,-0.09028581806558957,0.015580541282080723
-0.04467164908451393,-0.0520326502640088,0.0697866871241666
0.03248238121866587,-0.08260148845898684,-0.05488478079559528
-0.046664786073712605,0.04992500836169081,0.026622422384021488
-0.12036484360387811,0.1059080712783445,0.11016322876248216
0.029145848145646247,-0.09249817117000152,-0.07553522713500094
0.052982511868812976,0.1074428473412999,0.057787625944404064
-0.06477218996270262,-0.020117009877845093,-0.005336017914067889
-0.006351937639717531,-0.04276160360286996,0.010287335257782276
0.01013764183051169,-0.004591854431352627,-0.007141263947610499
0.06581752183530798,-0.052174590191698234,-0.014260380821102078
-0.032196771563569926,0.07246236758713809,-0.04743620932052002
-0.04570216617791223,0.22396492409744834,0.0794263762576287
-0.0022771027303117863,-0.03989590836429219,0.006870958529923241
-0.14675871701376642,0.1500917946429618,0.08155084847172328
-0.03621122128363641,0.03438610179216697,-0.00357454126371487
0.027322759713447664,-0.008022196083498995,0.038376290184704356
0.026409129383274665,0.020173460141183153,-0.07125653322913411
0.051003851254586174,0.010480988424383664,-0.01857058544021878
0.048394975581852795,-0.2317699325180267,-0.004565775109366607
-0.08830367142369899,0.037834356562374105,-0.02581477946428261
-0.0045222482664837305,-0.26500148571877247,0.020922633276554664
-0.031033499194721315,-0.03276156195892485,-0.07511638917567477
-0.1026473292721739,0.09930041835410669,0.020923496317667836
-0.04030662911403782,0.07240824546006919,0.0234251145503602
-0.04940138606402211,0.04436085360613301,-0.01029863585227156
-0.031651064871688894,-0.09402013439266427,0.00984542340945925
0.044008199562370454,-0.191871943722885,-0.05832248159200486
-0.03226206825334488,0.08003813122102399,0.018459982464365893
0.06574125609304926,0.07001359813613306,-0.05728416434092687
0.03172866029122101,0.017877291553786145,-0.02143530994523217
0.08438154569771938,-0.2177638405633932,-0.0301908198783966
-0.050428979307472255,0.10578017840762552,0.02414862312532401
0.04988498405534747,0.02753482468308116,-0.036131412856507436
-0.011748869508650839,-0.019526180248593275,0.006567468191287354
0.010511924259473227,0.013902925473910838,0.03249838403329963
0.059835706074870876,0.05894947967438541,0.0224246280107587
0.0540711388686923,0.020547752905905853,-0.0018718967086453209
0.09821562412819718,-0.05999228182222441,-0.03861617301867473
0.0039838262289989546,-0.0008362109254055061,0.005950626108368148
0.016125245324536075,0.03011841453563352,-0.0103578658466187
-0.01853270374295235,-0.1664368406943383,-0.09475244136920653
-0.09892096026288966,-0.19875973342056386,0.06407539823350349
-0.058700523031762764,-0.05784037226930727,-0.019918654178414527
-0.020639729846419486,0.1400126238370979,-0.054671821932001756
-0.03190165995516392,0.06385109403540265,0.05199345759204632
-0.05554227327319139,-0.06577429488239536,-0.02674989148936289
-0.013012362146199385,-0.08393964154097931,-0.0005242745165574825
-0.03008698348653316,0.002938169400027585,0.01038829293458994
-0.015142574024012534,0.010318412948567501,0.005777487529374972
-0.04753148369671145,0.074298608571475,0.0512886562585302
-0.051987195485717175,-0.007093845014716715,-0.02431257090630945
-0.04808990601838847,-0.017575799881566823,0.0577571422388431
0.03779189591190324,-0.3865236005303009,-0.07491257117044922
0.0448945757296374,-0.12683326955647023,-0.04197980316837982
0.04301974187908575,-0.171209225400232,0.014850096466040769
-0.04200860713178656,0.016428418018966995,-0.019713366408803473
0.03854898788279082,-0.004299112814765915,-0.030360030512446234
0.03305079078254258,0.08951640864454212,-0.026642865628193707
0.056652238810088074,-0.06477446277332585,0.02519771997741664
0.038431084323758635,0.18003536494706654,0.013330015123278707
-0.01274764458770039,-0.0375525502456177,-0.043371791987738856
0.0001134087646629256,-0.014597899794326574,-0.0195441841686462
-0.08897529163203666,-0.1799842843616879,0.013022354143666204
0.005612004153859096,-0.012390972577962012,-0.006525441441238525
-0.013905384620919725,-0.05106222491117539,-0.01226090910076158
0.015319087582841617,-0.19847417046088822,0.016738999724410383
-0.021462367757748235,-0.12386331171232438,0.042346035295466766
-0.015785839340710428,-0.002047421168797081,-0.0036051094159370717
-0.030956168668806794,-0.03297651759142675,0.022949617886148993
-0.004181062026095583,0.032623612250727574,0.0343240260126305
-0.03394607543334471,-0.08882966257853749,0.07525523543043061
0.046812464480584515,-0.12478314852501356,0.03109297675752784
0.006015236816883873,0.02359303471359883,-0.01296636651924718
0.06461532851177143,-0.15225089815249207,-0.007310197472263982
-0.0010039725641012298,-0.02592118883022443,0.007132550046804853
-0.045072697572907106,-0.11683936227589321,0.0336562495980887
-0.04489632921573716,0.10018054310011149,0.031361852637807094
0.010997028092046834,0.06883946599975391,-0.05467634104598616
0.09546941050377833,-0.05698842082196315,-0.023483527913552543
0.07896484699869699,-0.2535442441387944,-0.006641267988259536
0.01869285107411256,0.02502318230970016,-0.024953077538825946
0.05827729053870612,-0.35422960449086927,-0.06218802558166284
0.02285741476408154,0.021534264673228568,0.10584538767791912
-0.03904930148769925,-0.0545854362871139,0.054629388980283314
0.08088910467542865,0.149140834626321,0.05339184808464277
0.008590729567474087,0.06223770844214829,-0.03984649654771617
-0.07004907610401023,0.05157719713437338,-0.016187475857663974
0.031143186273597134,0.06260242918117553,-0.0037513803366321513
0.04824405551194366,0.029205315941381052,-0.011886860271783678
0.04281113420582283,-0.0067895829157257614,-0.021111014920073917
0.024767789652327288,0.005862918491168392,-0.06079654553155832
-5.308033399953338e-05,-0.10626579408126825,-0.051394630774468646
0.054057142883264686,0.027619195888131998,-0.024785636415745688
-0.03180447416746646,0.15606063010765045,-0.027806415260644896
0.06349537279769701,0.16449704903977297,0.02240566773087399
-0.04204840946893462,-0.10191420006122234,0.08826101559028472
0.08521956945610953,-0.17322585255688683,0.032717726028268126
0.016828143059944733,0.06551257893371512,0.009982665222287954
-0.021415915293534704,-0.06710081608435677,0.11277927756962622
-0.026788329098333286,-0.09328663812164756,0.013269548872021225
0.0838921949298963,-0.07671899690933015,-0.017957497915607426
0.05262797819503662,0.0717900309496258,0.03259813282138414
0.008502125830837648,0.009192336730417139,0.10799315225367373
0.13363037239019881,-0.19525764646854057,-0.10295741237969075
0.02687713372375755,-0.008081000589182763,-0.025781708176896123
0.03793421421375076,-0.1451890943471154,0.012285262014398238
0.06954586360503101,-0.2532651659544768,-0.07297454792567432
0.03723297632552447,-0.10603003543413834,0.03257286957897876
-0.012537488917449324,-0.0685750002237793,0.0345729880464449
-0.0395821462898599,-0.13562088822287893,-0.04860789284109496
0.04162064578219249,-0.22620157478360947,0.00893322574372786
-0.07541049848903125,0.23082687276908864,0.06490752299674486
0.027492626684652133,-0.02486031494487767,0.02306691739756371
0.05548374734634076,-0.043698156228061336,-0.02202836551270354
-0.16747349939500256,0.3460174909595332,0.05254361141170788
0.03623366978707143,-0.05444891087706005,-0.014799201621767719
0.035138509261313344,0.036608192422101005,-0.007482190186403434
-0.057692965853647804,0.1415650755319357,-0.012029129764064159
-0.056698871021982566,-0.12147282463402917,0.004050834077723886
0.0043144091073583635,0.0653312000807717,0.023509960418303014
0.05946109915272002,0.19451609765449693,-0.05973331359732771
-0.06390229598386155,0.19389588774462851,-0.01297051209677784
-0.09640453661237891,0.2670555522386781,0.026928152659722676
-0.07298554867629037,0.03904144873004617,-0.0031126719979830547
0.04053601547711705,0.17197838384480263,0.06248843594719748
0.05700842151482721,0.017923183766993644,-0.02140501990531822
-0.0264266569804682,-0.027070055335648546,-0.0027471277168188424
-0.07398147518954246,0.11096891612139373,-0.01879264697290088
0.021042620091026087,0.0006590895934723839,0.0022640393623513527
-0.061835711237499646,-0.08648391188729182,0.02226257837021016
0.04598233302270649,0.007238211838531905,-0.06330699711620616
0.023572837438737615,-0.01706430090671804,0.002331540003622651
-0.05305628747625124,0.015038904957169696,0.07363990922122673
0.02014992988421971,0.02831740632207691,0.004291905944013463
-0.017453591722103035,-0.011650038411474356,-0.0002286290349381992
0.029462196884089575,-0.19199412988903763,0.006395385754131219
0.026749046892292294,-0.0014887968885571312,0.014344940958298066
0.04674759662501393,-0.07383643406509015,0.00968786431096641
-0.08879689330594975,-0.1873489281919646,-0.0279579506531763
-0.04598607956272749,0.05217305349682472,0.00666708981098825
0.03294673075751531,-0.012241971721921457,0.0877767165930148
0.029112565946482705,-0.035407783962407235,-0.019350877061686103
-0.010812375177754574,0.013888813562924596,0.005771331621977113
0.017600846054735775,0.007782349779041464,0.029154519191330566
0.015794215359675956,0.0457726151040168,0.0069312307725242495
-0.056686791285078364,-0.05399262733435656,0.04459703572827596
0.006163170910215232,0.10672928405068702,0.004694031363610587
-0.06226454548223148,0.0994165433760008,0.02908402248270528
-0.06209542925124789,0.09450330177185941,0.012350481999080662
-0.07444009569713195,0.04265424693328072,0.049487731849603714
-0.026421446114129665,-0.015241905061210481,-0.007291818899509597
0.03781867328531929,-0.0007020158878972838,0.004024584267584105
-0.027361256455961214,0.12123670269093113,0.0963513312627361
-0.061265002288548254,0.09485724318405778,0.03498684402539659
-0.02283362671709588,-0.07439709139580017,0.053139132269373196
-0.1007145487100779,-0.14274513353840484,0.021654603766274184
0.04769397578627377,0.013158869475692059,-0.03271399011524011
-0.043320025443622456,-0.10044568168193344,-0.015504564232026077
-0.0008967943974705905,0.014124804815225406,0.06193584907221848
0.1414070930495559,-0.20479161554251218,-0.061489533169644256
-0.061753456130496986,-0.14590076085007725,-0.011249353131488227
-0.07155558533021122,0.09934949219628869,0.0335576315307458
0.05662721713190122,0.11639581629226235,-0.05305734743428041
-0.02510467226867219,0.26049588330000156,-0.03598848612471281
0.03086355012009634,-0.015388241586591661,-0.022847051328970705
-0.03784081463498501,0.1364898577676248,-0.00890402785911687
-0.00652905710625018,0.04285654437659661,-0.023298610532629146
-0.09281665643569059,0.28237528437428516,0.06009485841522742
0.08757894254792631,0.11055455166076886,-0.03770007398020017
0.04196395875160486,0.030240932336635662,-0.07605613928791245
-0.0032252464078810217,-0.04493480801349761,-0.00834972722345613
0.03281859894975925,-0.37634440930732244,-0.03111921032596565
0.025705377865899548,0.151676886063895,-0.010638757662422421
-0.026153016361098902,0.09399479691394243,0.067706054661613
-0.05990812947768309,-0.01380653457747577,0.0006891380374684647
-0.02293742274721744,0.029757662869376283,0.03798995185928322
-0.10478952182002277,-0.003753006077975962,0.07653847799999834
-0.03328086318930901,-0.006682809272668705,0.02381079955850586
0.021363207252070637,0.030611320562643984,-0.00810790062071616
0.08593157408133156,0.19740905799506542,0.0023683350661606872
0.05369630359674482,-0.19402840413625302,-0.04006845235312474
0.016709641683175458,-0.14525080290902814,-0.006321161001615491
-0.14040443524302193,0.09786225972197801,0.08865410075854394
0.07364606229350046,-0.05920860877407719,0.025658983268662436
0.03843566202637305,-0.05634677450975367,-0.0635669046652125
0.04876368683670185,0.041483059127171984,0.0014180587844322967
-0.012964244920651513,-0.07874051648658595,-0.037152357718857706
-0.007794214166719771,0.003501711037037114,0.017838036820642028
-0.03503006869589054,-0.11254478400674811,-0.018345516635107514
-0.08210560519420074,-0.18759313173770426,-0.007680598613488049
-0.04996575644512746,-0.039075926190632715,0.0338472117623064
0.12312949556934794,-0.011451909072141886,0.025652984916365043
-0.04256122315225075,0.01752212653697005,0.037851330975821273
0.006452088956422464,-0.020346822712856066,0.028242221933161615
-0.07202493963594625,0.07578947140162118,0.07392176242412173
0.03421783837064063,-0.029044904356208823,0.0011987310126694989
-0.019631572386156426,-0.009834569866194492,-0.01022113499369745
-0.047303698178709386,0.2939280369049957,0.054012771623171155
-0.11559413689623632,-0.19999341239195617,-0.07108270475332212
-0.06407530870850953,0.057302157375120566,0.04759647810760566
-0.01696907703368944,0.020203969381088926,0.014469802415513988
-0.12025997266406074,0.11791495633886183,0.08664663876551808
-0.0022688748152168703,0.12780248714822928,0.028466937349976615
-0.12539433312000947,-0.09582395590879975,-0.02186737380728737
0.05090480452830015,0.03187874231093976,-0.07692878804694706
-0.1335531131360882,0.1877893660030343,0.012991618535224167
0.005015973946780106,0.05553659917912551,-0.03351321433563338
-0.03962984122730173,-0.09830822783278026,0.06369890354125662
-0.00444150041739011,-0.026404835020228806,-0.009318672971713973
0.04265495085506188,0.029656237105282868,0.018281613897002613
0.033127908126235006,-0.027419207354262787,-0.018919453510416087
0.010728175237419646,0.04498719522048808,-0.004188058662898453
0.08806659274807138,-0.27152292571934367,-0.02497402693567337
-0.05490041903641585,0.050995870202173665,0.015284542843092122
0.03914739338416373,0.007576149680123795,-0.009557195330757814
-0.017719480969459855,0.0232275014455261,-0.0001984888255644468
0.03111492142479888,-0.04104758182200219,0.015477657852552437
0.00968192512647903,-0.0033760858633750113,-0.001972413209952825
0.023050553817617336,-0.4020314324984521,-0.04487260661718036
0.04177523645395864,-0.06306490985809884,0.001998932409392709
-0.006752037577640535,-0.0009355378360283995,-0.004400619515154691
-0.010319599432244586,0.0011109238671593025,0.00011060751532175617
0.03810715178079804,0.15774014729468677,-0.07173633748214758
-0.02747543468644653,-0.13074969110308038,0.05075661330567635
0.06531019874930821,-0.1960989477185463,-0.07570161719786907
0.014396228640936481,-0.03353487387302412,0.06149841602050381
0.07239586231668116,-0.09409483085299523,-0.005847294472820758
0.02050261607706616,0.014218132441879194,-0.018783124981783958
0.03218494517854498,-0.004971477741501584,-0.0057671000514280535
-0.011011956818292146,0.05292431756420013,-0.00031687365124688505
0.006529287853055177,-0.00514800361481324,-0.0024614501028278613
0.07929383661023737,-0.25347529021521303,-0.030934386405023342
0.08425509970700285,-0.01161976541725171,-0.03746302644909387
0.07626136425319252,-0.1707063112810682,-0.014252272179134717
0.08118336871693954,-0.04788028132361416,-0.03613157289591351
-0.04054276687507685,-0.014104468469600617,0.047895458731695706
0.010366478270886548,-0.021554042373371718,-0.014930052073354017
-0.0012644438015614323,-0.04007616060528424,-0.004785593097827834
-0.09963163152869114,-0.25451594961663176,0.08176942525939278
-0.0013966310856914355,0.05163392244929965,-0.013746361217896297
0.018109557596107773,-0.31820968102819225,0.0574147545268171
0.11230165661076474,0.23837794395938183,0.02009413557414129
0.04459213467583634,-0.007654574656106805,0.03355979375611963
0.01323631023590277,0.00137469564683243,0.05336207490270592
0.05230472817772225,0.15382335077883125,0.005938249946300919
0.0497966534242833,0.1486208560448822,0.0007576817635004118
0.04345013363342898,0.02368608378589679,-0.03133000254650066
0.05310535104084102,0.10161018609343457,0.04282731590807464
0.056316760462215454,-0.004005509162403886,-0.03353488194665735
0.016043793221254488,0.028105646143166796,-0.00764763751432973
0.06223299338542787,-0.024678321897563,0.004388793777780606
0.009363420033053904,0.06649170835845684,0.020834630487322703
-0.04188694582862684,-0.049754919638402645,0.06552722533590614
0.057044370284756285,-0.176377442486727,-0.038344713710157574
-0.061330671181088925,-0.02300251701508113,0.052019023716917
0.02095257232555059,-0.40941153961796656,-0.04077229128228117
-0.05576464080107513,-0.1012112592074271,0.024132053736000275
-0.02382314198852631,0.019855836386670073,-0.025657749614886163
-0.03888613743482472,0.02223851353360154,0.016798471716924418
0.016422056008884023,-0.024841424269807705,-0.009861640422655499
0.1358189396144054,0.0025600879120554476,-0.06653928975185565
0.057127719009625544,-0.01896827622216868,-0.0302758358039429
-0.04956365642533411,-0.19832871674091093,0.09897546586557224
-0.02246258109199195,-0.023629315463421258,0.026095579792033488
0.07059615053443269,-0.03139660451638683,-0.0064252418947288725
0.02319941826194316,-0.08787748087932734,-0.03831622712529164
0.025301852252173407,0.020116154604071096,0.01020289370810537
0.09367687888127874,0.036503734209468786,0.05348473264365983
-0.0009316324289359024,0.03747269108156942,0.002014405466181521
0.011118253463258232,0.11011182774248233,-0.05379583786287509
0.0006236919680953079,-0.21359273098040482,0.02400981652431361
-0.059381665278193,0.16599401855680776,-0.05389913330922415
-0.09968760211133754,0.22464142667950593,0.09864534335221493
-0.1314299062979125,-0.23685329167093638,-0.023612591863235416
-0.01240903294057949,0.0682499573266536,-0.04774186700818138
